ags,50974514,-14,-10296,-533,49,-10,-4
ags,50974515,32,-10323,-501,55,-4,-22
ags,50974516,42,-10235,-538,55,-4,-16
ags,50974517,-26,-10218,-565,49,-10,-10
ags,50974518,-48,-10228,-543,49,-4,2
ags,50974519,13,-10196,-528,55,-4,8
ags,50974520,-24,-10237,-589,55,-22,-4
ags,50974521,13,-10242,-636,55,-34,-4
ags,50974522,35,-10262,-572,37,-22,-10
ags,50974523,25,-10274,-574,37,-16,-4
ags,50974524,-19,-10257,-572,49,-4,2
ags,50974525,-2,-10276,-533,61,-10,-10
ags,50974526,18,-10208,-584,55,-4,-4
ags,50974527,-9,-10218,-572,37,-4,8
ags,50974528,52,-10250,-570,49,-4,2
ags,50974529,-19,-10230,-548,67,-4,-16
ags,50974530,-12,-10215,-496,61,-4,-10
ags,50974531,-34,-10191,-560,43,-16,2
ags,50974532,-34,-10220,-535,43,-34,-4
ags,50974533,-53,-10279,-487,43,-22,14
ags,50974534,-12,-10281,-531,43,8,2
ags,50974535,-41,-10198,-516,49,20,-4
ags,50974536,49,-10230,-587,55,-4,-10
ags,50974537,27,-10152,-523,55,-22,-16
ags,50974538,-12,-10228,-457,55,-16,-16
ags,50974539,-31,-10274,-440,49,-4,-4
ags,50974540,8,-10211,-472,43,-4,14
ags,50974541,3,-10203,-550,43,-10,8
ags,50974542,5,-10240,-516,49,-22,-10
ags,50974543,-58,-10186,-543,49,-28,-16
ags,50974544,-4,-10225,-489,49,-16,-10
ags,50974545,15,-10203,-572,49,-10,-4
ags,50974546,42,-10237,-604,49,-4,8
ags,50974547,40,-10250,-589,49,-10,14
ags,50974548,20,-10220,-550,67,-10,-16
ags,50974549,-19,-10259,-555,49,-4,-22
ags,50974550,-2,-10247,-526,49,8,2
ags,50974551,-26,-10233,-535,37,-10,8
ags,50974552,-61,-10240,-523,43,-16,-22
ags,50974553,-17,-10223,-511,55,-10,-28
ags,50974554,44,-10262,-587,49,-16,-10
ags,50974555,-4,-10235,-609,49,-22,8
ags,50974556,-70,-10218,-582,43,-22,2
ags,50974557,25,-10247,-582,37,-16,-10
ags,50974558,-9,-10237,-506,43,-22,-22
ags,50974559,-39,-10191,-487,49,-34,-10
ags,50974560,-58,-10193,-484,55,-40,-4
ags,50974561,-85,-10208,-587,43,-10,8
ags,50974562,-24,-10211,-531,43,2,8
ags,50974563,40,-10254,-506,49,-10,-4
ags,50974564,44,-10203,-562,49,-16,-28
ags,50974565,3,-10211,-557,31,-22,-10
ags,50974566,-51,-10193,-526,12,-16,2
ags,50974567,-29,-10259,-518,19,-4,-10
ags,50974568,-19,-10198,-518,43,14,-4
ags,50974569,-12,-10176,-509,31,14,-16
ags,50974570,5,-10167,-511,43,-10,-10
ags,50974571,44,-10213,-474,49,-16,-4
ags,50974572,-4,-10240,-452,49,-10,2
ags,50974573,18,-10223,-518,61,2,2
ags,50974574,5,-10171,-592,49,-4,-4
ags,50974575,-43,-10174,-501,19,-16,-4
ags,50974576,-46,-10201,-570,49,-22,-10
ags,50974577,-7,-10240,-535,61,-10,-4
ags,50974578,-14,-10201,-570,55,-4,-10
ags,50974579,-46,-10206,-616,31,-10,-16
ags,50974580,-41,-10257,-557,43,-22,-10
ags,50974581,27,-10286,-535,43,-4,-28
ags,50974582,18,-10235,-638,43,2,-16
ags,50974583,-4,-10274,-609,43,-16,-10
ags,50974584,20,-10228,-614,25,-22,-4
ags,50974585,-39,-10228,-528,43,-22,-10
ags,50974586,-36,-10257,-504,49,-16,-22
ags,50974587,-4,-10272,-511,49,-16,-10
ags,50974588,3,-10247,-594,37,-4,-10
ags,50974589,3,-10198,-570,37,2,-4
ags,50974590,20,-10125,-567,43,-10,14
ags,50974591,37,-10154,-496,55,-16,8
ags,50974592,64,-10215,-538,55,-10,8
ags,50974593,30,-10240,-533,61,-4,-4
ags,50974594,47,-10240,-574,37,-10,-4
ags,50974595,62,-10220,-574,31,-16,-4
ags,50974596,42,-10191,-606,61,-16,-4
ags,50974597,40,-10274,-504,67,-16,-4
ags,50974598,3,-10274,-577,67,-10,-4
ags,50974599,-21,-10189,-545,49,-16,2
ags,50974600,-26,-10164,-543,49,-28,8
ags,50974601,-14,-10201,-557,43,-22,-10
ags,50974602,-9,-10181,-533,37,-28,-28
ags,50974603,42,-10211,-491,43,-10,-28
ags,50974604,32,-10269,-494,49,8,-16
ags,50974605,-31,-10218,-584,49,-10,-4
ags,50974606,-39,-10230,-687,43,-16,-16
ags,50974607,-34,-10220,-594,43,-10,-16
ags,50974608,-24,-10201,-658,43,-4,-10
ags,50974609,49,-10272,-596,49,-10,2
ags,50974610,32,-10218,-579,49,-22,-10
ags,50974611,-7,-10198,-516,55,-16,-16
ags,50974612,30,-10245,-572,55,-4,-10
ags,50974613,15,-10274,-557,43,-4,-10
ags,50974614,-26,-10196,-631,55,-16,2
ags,50974615,25,-10191,-650,49,-10,2
ags,50974616,-31,-10169,-660,49,-22,2
ags,50974617,-12,-10208,-589,43,-28,8
ags,50974618,13,-10179,-562,49,-16,2
ags,50974619,-7,-10196,-465,55,-16,-4
ags,50974620,-2,-10230,-501,49,-4,-10
ags,50974621,-2,-10203,-572,43,-22,-16
ags,50974622,22,-10179,-675,43,-10,-4
ags,50974623,8,-10145,-618,49,-4,-16
ags,50974624,-7,-10206,-633,49,-10,-22
ags,50974625,-43,-10233,-521,55,-4,-4
ags,50974626,-34,-10208,-535,55,-16,8
ags,50974627,-29,-10228,-584,49,-22,8
ags,50974628,-39,-10247,-623,49,-22,8
ags,50974629,-7,-10203,-660,49,2,-10
ags,50974630,20,-10159,-540,49,-4,8
ags,50974631,-41,-10203,-572,31,-28,2
ags,50974632,-9,-10245,-574,25,-10,8
ags,50974633,22,-10218,-579,25,2,-4
ags,50974634,-31,-10230,-462,37,8,8
ags,50974635,-56,-10186,-553,49,-4,26
ags,50974636,-26,-10206,-535,55,-16,8
ags,50974637,10,-10250,-550,43,-4,-4
ags,50974638,-12,-10250,-582,37,-10,-4
ags,50974639,-46,-10308,-618,31,-16,-4
ags,50974640,-70,-10201,-482,37,-10,8
ags,50974641,-46,-10191,-494,49,-10,2
ags,50974642,-53,-10316,-572,55,-10,2
ags,50974643,-56,-10313,-540,49,-4,-4
ags,50974644,22,-10242,-526,43,-4,-22
ags,50974645,32,-10157,-626,31,2,-28
ags,50974646,-26,-10103,-667,43,-10,-10
ags,50974647,-51,-10152,-631,61,-16,-16
ags,50974648,-2,-10215,-555,61,-22,-22
ags,50974649,-46,-10291,-567,49,-28,-22
ags,50974650,-24,-10289,-574,55,-16,-22
ags,50974651,-7,-10267,-648,43,-16,-16
ags,50974652,8,-10276,-474,31,-22,-10
ags,50974653,3,-10223,-482,43,-22,-4
ags,50974654,-29,-10223,-553,55,-22,-10
ags,50974655,-14,-10313,-679,31,-16,-10
ags,50974656,-14,-10289,-548,25,-10,-4
ags,50974657,-19,-10250,-535,25,2,2
ags,50974658,-24,-10257,-565,25,8,-4
ags,50974659,-9,-10211,-599,25,8,-16
ags,50974660,66,-10252,-567,37,-4,-22
ags,50974661,10,-10267,-614,49,-10,-16
ags,50974662,59,-10247,-538,31,-10,2
ags,50974663,27,-10269,-567,43,-10,2
ags,50974664,-34,-10208,-550,49,2,8
ags,50974665,-39,-10245,-528,37,-4,8
ags,50974666,25,-10257,-513,43,-10,-4
ags,50974667,-46,-10242,-555,61,-22,-4
ags,50974668,-26,-10162,-582,49,-16,-10
ags,50974669,-53,-10201,-596,49,-22,2
ags,50974670,18,-10276,-567,61,-10,14
ags,50974671,64,-10247,-482,55,-10,2
ags,50974672,54,-10203,-470,49,-22,-22
ags,50974673,-26,-10215,-521,49,-10,-10
ags,50974674,-41,-10186,-535,61,-4,2
ags,50974675,-29,-10191,-562,61,-4,8
ags,50974676,-7,-10150,-516,61,-10,8
ags,50974677,44,-10276,-555,55,-16,8
ags,50974678,-7,-10250,-538,49,-10,-4
ags,50974679,13,-10284,-538,37,-16,-4
ags,50974680,-19,-10250,-501,49,-28,-10
ags,50974681,-4,-10269,-513,55,-34,8
ags,50974682,-21,-10259,-579,43,-34,8
ags,50974683,-34,-10276,-511,43,-16,-10
ags,50974684,42,-10267,-545,31,-4,-16
ags,50974685,3,-10242,-582,49,-10,-22
ags,50974686,18,-10228,-484,49,-4,-10
ags,50974687,15,-10259,-538,43,2,-10
ags,50974688,0,-10203,-548,37,14,-10
ags,50974689,27,-10203,-543,43,2,-10
ags,50974690,52,-10164,-633,43,-4,-4
ags,50974691,-9,-10225,-636,43,-16,2
ags,50974692,-46,-10193,-604,49,-28,14
ags,50974693,-41,-10213,-604,49,-4,-4
ags,50974694,10,-10201,-596,49,2,14
ags,50974695,32,-10245,-633,37,8,-4
ags,50974696,66,-10257,-553,37,-10,-4
ags,50974697,3,-10196,-614,37,-16,8
ags,50974698,3,-10189,-584,55,-10,2
ags,50974699,-2,-10179,-555,49,-10,2
ags,50974700,-12,-10237,-560,43,-16,-10
ags,50974701,22,-10203,-596,49,-34,-16
ags,50974702,20,-10254,-518,43,-22,-4
ags,50974703,-36,-10211,-538,43,-22,-16
ags,50974704,-2,-10240,-518,49,-16,-10
ags,50974705,-26,-10162,-535,49,-16,-4
ags,50974706,-29,-10223,-565,43,-16,2
ags,50974707,3,-10279,-557,49,-16,-4
ags,50974708,-34,-10259,-582,25,-10,-16
ags,50974709,-26,-10257,-584,31,-10,-22
ags,50974710,-21,-10184,-496,49,-22,2
ags,50974711,-43,-10196,-521,43,-22,14
ags,50974712,-4,-10223,-513,25,-4,20
ags,50974713,-9,-10215,-577,31,-10,14
ags,50974714,42,-10208,-562,49,-4,8
ags,50974715,-9,-10264,-545,67,8,-4
ags,50974716,5,-10223,-491,43,2,-22
ags,50974717,25,-10257,-487,37,-16,-10
ags,50974718,8,-10237,-523,43,-22,2
ags,50974719,-9,-10245,-570,37,-22,8
ags,50974720,-39,-10233,-523,49,-16,-10
ags,50974721,10,-10237,-562,49,-10,-10
ags,50974722,-17,-10254,-543,19,-10,-10
ags,50974723,18,-10218,-577,31,-16,-10
ags,50974724,30,-10262,-521,31,-16,-16
ags,50974725,27,-10245,-570,37,-4,-10
ags,50974726,5,-10220,-604,43,2,-4
ags,50974727,3,-10208,-572,55,-4,8
ags,50974728,-39,-10220,-592,55,-10,-4
ags,50974729,-31,-10272,-572,49,-16,-4
ags,50974730,15,-10203,-533,37,-4,-16
ags,50974731,15,-10245,-506,43,-10,-4
ags,50974732,37,-10218,-504,49,-16,-4
ags,50974733,20,-10274,-491,49,-16,-16
ags,50974734,35,-10262,-531,37,-10,-16
ags,50974735,-43,-10276,-506,37,-16,-16
ags,50974736,-17,-10264,-543,49,-22,-10
ags,50974737,-34,-10220,-560,67,-28,-10
ags,50974738,-7,-10203,-567,67,-28,8
ags,50974739,-7,-10225,-545,55,-22,-10
ags,50974740,-43,-10303,-535,55,-22,-10
ags,50974741,30,-10225,-543,49,-28,-16
ags,50974742,54,-10220,-526,43,-10,-10
ags,50974743,-41,-10274,-496,55,-10,-10
ags,50974744,-4,-10262,-518,55,-16,2
ags,50974745,35,-10215,-509,55,-10,14
ags,50974746,10,-10228,-509,55,-10,14
ags,50974747,-7,-10218,-501,55,-22,-4
ags,50974748,10,-10191,-528,55,-22,-10
ags,50974749,-56,-10213,-474,61,-28,-28
ags,50974750,-21,-10230,-516,43,-16,-10
ags,50974751,27,-10233,-509,37,-4,8
ags,50974752,64,-10203,-504,31,-10,2
ags,50974753,-19,-10218,-526,37,-22,-10
ags,50974754,-21,-10218,-587,43,-22,-10
ags,50974755,35,-10252,-523,67,-16,-4
ags,50974756,27,-10267,-545,37,-16,-10
ags,50974757,-53,-10308,-543,37,-22,-4
ags,50974758,8,-10250,-535,61,-28,-22
ags,50974759,5,-10247,-491,49,-34,-34
ags,50974760,-34,-10259,-499,31,-16,-22
ags,50974761,-19,-10272,-560,19,-16,-4
ags,50974762,8,-10274,-496,37,-10,-16
ags,50974763,-46,-10247,-499,25,2,-16
ags,50974764,-2,-10191,-523,19,2,-4
ags,50974765,-21,-10206,-531,31,8,14
ags,50974766,-39,-10247,-609,43,-10,-4
ags,50974767,25,-10257,-599,61,-16,-22
ags,50974768,83,-10220,-560,49,-10,-16
ags,50974769,10,-10245,-601,37,-4,2
ags,50974770,-48,-10240,-543,31,-10,2
ags,50974771,0,-10289,-565,31,-16,-4
ags,50974772,10,-10298,-553,49,-22,-16
ags,50974773,-48,-10230,-562,55,-4,-28
ags,50974774,-68,-10191,-545,67,2,2
ags,50974775,-7,-10264,-572,55,-16,14
ags,50974776,20,-10257,-584,67,-4,2
ags,50974777,5,-10201,-596,61,8,-16
ags,50974778,32,-10201,-592,61,14,-4
ags,50974779,15,-10198,-606,55,2,-22
ags,50974780,15,-10184,-628,55,-10,-28
ags,50974781,-24,-10179,-521,49,-16,2
ags,50974782,8,-10211,-528,43,-4,8
ags,50974783,8,-10208,-574,49,-4,-10
ags,50974784,32,-10228,-587,43,-22,-16
ags,50974785,3,-10259,-567,49,-28,-16
ags,50974786,13,-10220,-574,37,-10,-22
ags,50974787,64,-10203,-582,31,2,-4
ags,50974788,8,-10218,-494,31,-4,14
ags,50974789,-51,-10259,-513,25,-10,2
ags,50974790,52,-10211,-545,25,2,-16
ags,50974791,8,-10245,-526,37,-10,-16
ags,50974792,-36,-10220,-548,43,-22,-4
ags,50974793,-17,-10240,-577,55,-16,8
ags,50974794,-70,-10252,-543,49,2,8
ags,50974795,-2,-10196,-579,49,2,2
ags,50974796,44,-10191,-528,49,-10,2
ags,50974797,10,-10157,-516,37,-16,14
ags,50974798,-19,-10220,-521,31,-10,14
ags,50974799,-9,-10228,-513,43,-10,-16
ags,50974800,-7,-10169,-565,55,-4,-22
ags,50974801,37,-10196,-565,37,-22,-10
ags,50974802,76,-10176,-584,31,-16,-10
ags,50974803,25,-10189,-618,43,-4,8
ags,50974804,32,-10252,-636,37,-10,20
ags,50974805,-12,-10267,-589,37,-22,2
ags,50974806,-21,-10250,-550,31,-28,-10
ags,50974807,-2,-10257,-540,43,-16,-22
ags,50974808,-14,-10184,-540,37,-10,-16
ags,50974809,-19,-10179,-440,43,-16,-10
ags,50974810,-7,-10184,-506,43,-10,-4
ags,50974811,-39,-10223,-548,49,-22,2
ags,50974812,-43,-10240,-499,55,-34,2
ags,50974813,18,-10237,-462,49,-22,8
ags,50974814,18,-10225,-528,49,-4,8
ags,50974815,-9,-10184,-450,49,-4,2
ags,50974816,-2,-10228,-513,43,-28,-4
ags,50974817,15,-10316,-616,55,-28,-22
ags,50974818,35,-10272,-562,67,-10,-16
ags,50974819,-2,-10208,-513,61,-4,2
ags,50974820,-43,-10257,-589,43,-4,8
ags,50974821,20,-10264,-516,37,-10,-10
ags,50974822,54,-10269,-557,55,-28,-4
ags,50974823,-7,-10225,-511,49,-10,-4
ags,50974824,-17,-10162,-521,55,-4,20
ags,50974825,-14,-10145,-565,49,-10,20
ags,50974826,-56,-10118,-555,37,-16,8
ags,50974827,18,-10125,-455,37,-22,2
ags,50974828,0,-10240,-540,49,-22,14
ags,50974829,-21,-10235,-570,49,-16,8
ags,50974830,44,-10225,-567,43,-4,2
ags,50974831,-7,-10218,-528,55,2,-16
ags,50974832,-2,-10245,-557,55,-4,-16
ags,50974833,-12,-10213,-472,43,-4,-22
ags,50974834,-31,-10230,-496,31,2,-22
ags,50974835,-14,-10186,-428,31,2,-16
ags,50974836,-24,-10228,-545,31,-4,-10
ags,50974837,-36,-10201,-521,37,-28,-16
ags,50974838,49,-10201,-528,55,-16,-10
ags,50974839,22,-10257,-577,55,-16,-4
ags,50974840,3,-10220,-574,49,-22,-4
ags,50974841,-14,-10211,-467,43,-10,-16
ags,50974842,-21,-10220,-538,49,-10,2
ags,50974843,-17,-10225,-550,55,-10,-4
ags,50974844,18,-10174,-516,43,-10,-4
ags,50974845,49,-10223,-513,55,-10,-4
ags,50974846,-12,-10233,-543,55,-16,-10
ags,50974847,-78,-10186,-494,37,-4,-10
ags,50974848,-63,-10198,-555,37,8,-4
ags,50974849,-7,-10191,-582,43,-4,2
ags,50974850,-2,-10264,-557,37,-4,-4
ags,50974851,-26,-10237,-455,31,-4,-4
ags,50974852,-17,-10164,-513,43,-16,2
ags,50974853,-2,-10179,-460,37,-22,8
ags,50974854,-53,-10218,-572,55,-16,-16
ags,50974855,-63,-10208,-577,43,-10,-28
ags,50974856,-51,-10218,-592,43,-10,-4
ags,50974857,-26,-10203,-528,37,-22,2
ags,50974858,-9,-10245,-545,49,-22,2
ags,50974859,-48,-10223,-484,55,-10,-4
ags,50974860,-29,-10162,-518,61,-4,-4
ags,50974861,-39,-10233,-582,61,-4,-4
ags,50974862,-2,-10250,-584,61,-10,-4
ags,50974863,-21,-10235,-506,55,-16,2
ags,50974864,-12,-10252,-540,31,-10,2
ags,50974865,5,-10279,-531,31,-10,-4
ags,50974866,-7,-10296,-572,31,-4,-4
ags,50974867,-68,-10267,-577,31,-10,-10
ags,50974868,-92,-10252,-584,49,-28,-16
ags,50974869,-24,-10245,-574,55,-16,-4
ags,50974870,-7,-10198,-572,55,-16,-16
ags,50974871,-26,-10233,-528,55,-22,-16
ags,50974872,-19,-10233,-599,49,-22,-22
ags,50974873,-34,-10198,-574,55,-10,2
ags,50974874,-36,-10233,-611,49,-4,14
ags,50974875,3,-10215,-560,43,-10,-10
ags,50974876,54,-10174,-540,43,-16,-4
ags,50974877,-31,-10186,-526,43,-10,-10
ags,50974878,32,-10201,-582,37,-10,-4
ags,50974879,22,-10230,-518,25,-22,8
ags,50974880,18,-10262,-538,37,-16,2
ags,50974881,-41,-10286,-560,55,-10,-4
ags,50974882,-2,-10281,-618,49,-22,-4
ags,50974883,35,-10208,-553,25,-34,2
ags,50974884,0,-10264,-582,31,-10,2
ags,50974885,3,-10191,-584,55,2,-10
ags,50974886,-9,-10242,-577,61,14,2
ags,50974887,-26,-10281,-501,43,2,-4
ags,50974888,-12,-10213,-567,31,-22,-10
ags,50974889,-41,-10186,-521,37,-22,-16
ags,50974890,-34,-10193,-572,49,-10,-10
ags,50974891,-2,-10220,-545,49,-4,2
ags,50974892,-31,-10257,-584,43,-4,14
ags,50974893,-7,-10254,-548,37,-4,2
ags,50974894,59,-10250,-548,49,-22,2
ags,50974895,27,-10245,-562,61,-16,8
ags,50974896,-4,-10272,-555,73,2,-4
ags,50974897,-17,-10233,-550,73,-10,-4
ags,50974898,-29,-10245,-540,80,-28,-10
ags,50974899,-39,-10259,-545,55,-34,-4
ags,50974900,-2,-10281,-621,49,-22,-10
ags,50974901,-12,-10294,-511,43,-10,-4
ags,50974902,-36,-10281,-531,49,-4,-22
ags,50974903,-29,-10254,-557,49,-10,-22
ags,50974904,-7,-10193,-531,37,-10,-16
ags,50974905,8,-10208,-518,37,-10,-4
ags,50974906,-17,-10157,-543,31,-4,8
ags,50974907,-29,-10174,-555,43,-10,2
ags,50974908,-12,-10242,-574,49,-16,2
ags,50974909,18,-10235,-504,55,-16,-22
