ags,50974121,183,-9972,-58,-70,-56,0
ags,50974122,171,-9969,-101,-70,-68,0
ags,50974123,157,-10028,-41,-76,-50,0
ags,50974124,161,-10018,-14,-76,-38,-18
ags,50974125,135,-10023,-28,-76,-44,0
ags,50974126,174,-9991,-53,-83,-38,-12
ags,50974127,86,-9998,16,-83,-38,-18
ags,50974128,105,-10013,-2,-89,-31,-18
ags,50974129,110,-10018,-24,-89,-50,-18
ags,50974130,98,-10018,-123,-95,-56,-24
ags,50974131,86,-10064,-106,-83,-44,-18
ags,50974132,132,-10072,-4,-83,-50,-6
ags,50974133,137,-10077,-31,-76,-50,-12
ags,50974134,174,-10047,-132,-83,-31,0
ags,50974135,144,-10033,-106,-89,-31,-12
ags,50974136,135,-10018,-71,-83,-31,-6
ags,50974137,125,-10030,-31,-83,-44,-12
ags,50974138,147,-10059,-46,-76,-56,-12
ags,50974139,125,-10003,-120,-70,-62,-18
ags,50974140,130,-10052,-150,-76,-62,-12
ags,50974141,135,-10016,-120,-76,-50,-6
ags,50974142,93,-9998,-41,-70,-44,6
ags,50974143,137,-10003,-31,-70,-38,6
ags,50974144,127,-9969,-41,-70,-31,-6
ags,50974145,154,-9998,-11,-70,-44,-18
ags,50974146,110,-10050,-21,-64,-68,-18
ags,50974147,120,-9979,-74,-70,-56,-6
ags,50974148,154,-10033,-164,-76,-44,-6
ags,50974149,169,-10035,-26,-76,-50,-6
ags,50974150,142,-10033,-81,-70,-50,-6
ags,50974151,142,-10020,-162,-64,-44,-6
ags,50974152,117,-10006,-132,-70,-50,-12
ags,50974153,152,-10040,-84,-83,-68,-18
ags,50974154,137,-10042,-55,-83,-50,-6
ags,50974155,113,-10040,-53,-83,-50,-12
ags,50974156,108,-9969,-71,-89,-44,-12
ags,50974157,120,-10020,-24,-89,-31,-12
ags,50974158,81,-10035,-108,-76,-50,-24
ags,50974159,93,-10057,-74,-64,-68,-24
ags,50974160,144,-10006,-120,-58,-74,-12
ags,50974161,120,-9979,-142,-64,-92,6
ags,50974162,176,-9991,-60,-70,-201,-12
ags,50974163,120,-9969,-41,-70,60,-6
ags,50974164,115,-9942,-33,-64,-25,-6
ags,50974165,135,-10084,-79,-70,-110,-6
ags,50974166,125,-10081,-65,-64,54,-6
ags,50974167,117,-10033,-159,-64,-140,-12
ags,50974168,183,-10050,-113,-70,-13,0
ags,50974169,159,-9974,-93,-76,36,-12
ags,50974170,200,-9969,-46,-70,-146,-12
ags,50974171,157,-10033,-55,-70,48,-12
ags,50974172,142,-10020,-76,-64,-74,-24
ags,50974173,122,-10033,-48,-70,-104,-30
ags,50974174,115,-10028,-38,-83,54,-24
ags,50974175,159,-10023,-53,-83,-152,-12
