ags,50974666,-86,-10242,60,32,-4,-37
ags,50974667,-111,-10181,-14,32,8,-30
ags,50974668,-120,-10227,55,26,8,-43
ags,50974669,-72,-10178,30,19,14,-6
ags,50974670,-133,-10151,38,19,-16,-30
ags,50974671,-150,-10178,113,13,-16,-37
ags,50974672,-128,-10200,74,19,-16,-43
ags,50974673,-57,-10159,57,13,-10,-37
ags,50974674,-91,-10129,126,19,-4,-24
ags,50974675,-103,-10132,157,26,8,-30
ags,50974676,-94,-10159,62,26,8,-37
ags,50974677,-84,-10173,123,38,-10,-49
ags,50974678,-98,-10188,209,32,-16,-30
ags,50974679,-103,-10166,121,13,-10,-30
ags,50974680,-116,-10127,60,13,-10,-30
ags,50974681,-96,-10144,84,26,-10,-49
ags,50974682,-118,-10164,143,26,-4,-30
ags,50974683,-108,-10183,243,32,-22,-43
ags,50974684,-55,-10205,104,32,-16,-30
ags,50974685,-55,-10203,60,19,-4,-49
ags,50974686,-128,-10137,64,19,2,-43
ags,50974687,-142,-10146,123,13,-4,-55
ags,50974688,-89,-10161,106,19,8,-43
ags,50974689,-103,-10195,130,13,-10,-43
ags,50974690,-91,-10178,140,19,-10,-37
ags,50974691,-89,-10164,177,19,-16,-37
ags,50974692,-125,-10225,106,26,-10,-43
ags,50974693,-72,-10207,155,44,-10,-30
ags,50974694,-76,-10207,150,32,8,-49
ags,50974695,-69,-10181,138,26,2,-24
ags,50974696,-67,-10164,143,26,8,-37
ags,50974697,-98,-10190,111,19,2,-24
ags,50974698,-125,-10134,179,13,-4,-24
ags,50974699,-101,-10117,130,38,-4,-24
ags,50974700,-37,-10120,130,26,-4,-43
ags,50974701,-84,-10139,196,13,-4,-37
ags,50974702,-116,-10154,155,1,8,-43
ags,50974703,-86,-10124,126,19,8,-30
ags,50974704,-135,-10129,84,26,-4,-24
ags,50974705,-133,-10122,96,13,-10,-43
ags,50974706,-147,-10168,91,1,8,-43
ags,50974707,-113,-10149,13,1,21,-43
ags,50974708,-98,-10195,30,13,8,-37
ags,50974709,-52,-10137,116,19,-4,-55
ags,50974710,-118,-10181,16,19,-10,-30
ags,50974711,-138,-10183,50,32,2,-43
ags,50974712,-98,-10139,77,26,2,-30
ags,50974713,-103,-10142,28,13,2,-49
ags,50974714,-106,-10183,-4,13,-16,-30
ags,50974715,-174,-10171,-6,7,-4,-43
ags,50974716,-120,-10171,6,13,-16,-37
ags,50974717,-130,-10156,99,32,-4,-37
ags,50974718,-120,-10185,113,38,-16,-37
ags,50974719,-123,-10124,6,26,8,-43
